lat,lon,temperature [oC],soil moisture [m3/m3],pH_H2O_0-5cm [-],pH_H2O_5-15cm [-],pH_H2O_15-30cm [-],pH_H2O_30-60cm [-],pH_H2O_0-30cm [-],pH_H2O_2017_0-5cm [-],pH_H2O_2017_5-15cm [-],pH_H2O_2017_15-30cm [-],pH_H2O_2017_30-60cm [-],pH_H2O_2017_0-30cm [-],pH_KCl_2017_0-5cm [-],pH_KCl_2017_5-15cm [-],pH_KCl_2017_15-30cm [-],pH_KCl_2017_30-60cm [-],pH_KCl_2017_0-30cm [-],SOC_0-5cm [wt%],SOC_5-15cm [wt%],SOC_15-30cm [wt%],SOC_30-60cm [wt%],SOC_0-30cm [wt%],CEC_0-5cm [cmol/kg],CEC_5-15cm [cmol/kg],CEC_15-30cm [cmol/kg],CEC_30-60cm [cmol/kg],CEC_SG_0-30cm [cmol/kg],CEC_2017_0-5cm [cmol/kg],CEC_2017_5-15cm [cmol/kg],CEC_2017_15-30cm [cmol/kg],CEC_2017_30-60cm [cmol/kg],CEC_SG_2017_0-30cm [cmol/kg],NPP [gC/m/yr],porosity [-],BS_0-20cm [%],BS_20-40cm [%],BS_40-60cm [%],nitrification rate [kgN/ha/day],runoff [m/yr],erosion [mm/yr],CEC_0-30cm [cmol/kg],CEC_30-100cm [cmol/kg],cropland [%]
39.5,-83.5,10.911370277404785,0.2960760295391083,6.300000000000001,6.2,6.300000000000001,6.300000000000001,6.266666666666667,6.4,6.4,6.300000000000001,6.2,6.3500000000000005,5.4,5.300000000000001,5.300000000000001,5.300000000000001,5.316666666666666,3.74,1.6400000000000001,0.89,0.51,1.6150000000000002,24.5,16.900000000000002,18.6,20.5,19.016666666666666,2.5,2.3000000000000003,2.2,2.2,2.283333333333333,603.6072448851705,0.44699999690055847,80.22847222222222,80.51958333333333,80.9901388888889,0.07057366520166397,0.4305652524811597,1.0131311683626316,14.351091036268773,14.351091036268773,71.0
39.5,-82.5,10.869383811950684,0.2972618639469147,6.4,6.4,6.5,6.5,6.45,6.300000000000001,6.4,6.300000000000001,6.300000000000001,6.333333333333334,5.4,5.300000000000001,5.2,5.300000000000001,5.266666666666667,6.26,2.17,1.22,0.54,2.376666666666667,21.6,17.400000000000002,17.6,20.0,18.200000000000003,2.9000000000000004,2.1,1.8,1.8,2.0833333333333335,648.7042466987882,0.41200000047683716,61.47326388888889,62.10604166666667,65.15020833333334,0.035986170172691345,0.4523880188561912,1.0131311683626316,2.1757298520504116,2.5930897341317607,35.0
39.5,-81.5,11.265767097473145,0.2989756464958191,5.300000000000001,5.4,5.4,5.4,5.383333333333334,5.6000000000000005,5.6000000000000005,5.5,5.5,5.55,4.4,4.2,4.2,4.1000000000000005,4.233333333333333,9.540000000000001,2.5100000000000002,0.98,0.56,2.916666666666667,28.5,13.700000000000001,13.3,14.9,15.966666666666667,3.2,2.1,1.8,1.8,2.1333333333333333,698.0085419348318,0.41200000047683716,48.0,49.0,54.0,0.013669056817889214,0.4602990620883433,1.0131311683626316,21.601208491528997,21.601208491528997,17.0
39.5,-80.5,10.670188903808594,0.2995852828025818,4.7,4.800000000000001,4.800000000000001,4.9,4.783333333333333,4.9,4.800000000000001,4.800000000000001,5.0,4.816666666666667,4.1000000000000005,4.0,3.9000000000000004,3.9000000000000004,3.966666666666667,11.8,2.94,1.22,0.56,3.5566666666666666,36.2,15.100000000000001,12.3,12.100000000000001,17.21666666666667,3.8000000000000003,2.8000000000000003,1.9000000000000001,1.7000000000000002,2.5166666666666666,684.1840043317811,0.41200000047683716,47.62784722222222,48.411319444444445,53.250277777777775,0.013740484602749348,0.5066439138516696,0.7907365216488834,0.0,8.13494908142033,9.0
39.5,-79.5,8.905899047851562,0.2973511517047882,4.9,4.9,5.0,5.0,4.95,4.2,4.2,4.2,4.5,4.199999999999999,3.7,3.6,3.6,3.7,3.6166666666666667,15.290000000000001,4.91,1.29,0.59,4.83,32.800000000000004,14.700000000000001,11.600000000000001,10.700000000000001,16.166666666666668,5.1000000000000005,3.6,2.0,1.6,3.05,672.8558765527708,0.43700000643730164,46.26277777777778,43.48243055555555,46.62284722222222,0.03246801346540451,0.6390480353213649,0.7907365216488834,0.0,0.0,18.0
39.5,-78.5,10.965690612792969,0.290955513715744,4.3,4.3,4.5,4.6000000000000005,4.4,5.0,4.9,5.0,5.2,4.966666666666667,4.7,4.6000000000000005,4.6000000000000005,4.7,4.616666666666667,19.17,4.3,1.6400000000000001,0.93,5.448333333333334,41.0,16.0,12.5,11.100000000000001,18.416666666666664,3.3000000000000003,2.6,1.6,1.4000000000000001,2.216666666666667,688.077576511625,0.41200000047683716,47.71083333333333,45.988055555555555,49.69694444444445,0.10626056790351868,0.36581433854943896,0.7907365216488834,0.0,0.0,21.0
39.5,-77.5,11.617789268493652,0.2886850833892822,5.5,5.7,5.7,5.6000000000000005,5.666666666666666,6.2,6.2,6.2,6.1000000000000005,6.199999999999999,5.4,5.300000000000001,5.300000000000001,5.2,5.316666666666666,6.05,1.6300000000000001,0.85,0.3,1.9766666666666668,32.2,11.4,10.700000000000001,13.0,14.516666666666666,2.5,1.9000000000000001,1.7000000000000002,1.6,1.9000000000000001,671.721054002705,0.41200000047683716,54.20097222222222,52.661319444444445,55.02430555555556,0.06848861277103424,0.43761758643392384,0.6671839401412454,2.7584253118691224,6.5321913485610175,55.0
39.5,-76.5,12.187446594238281,0.28291815519332886,5.1000000000000005,5.2,5.2,5.5,5.183333333333334,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.1000000000000005,4.9,4.9,4.800000000000001,4.933333333333334,8.44,2.15,1.02,0.53,2.6333333333333337,31.200000000000003,13.4,9.8,9.4,14.566666666666668,2.9000000000000004,1.9000000000000001,1.4000000000000001,1.3,1.8166666666666669,520.1344465612424,0.41200000047683716,45.78529900332226,43.39194352159468,44.816694352159466,0.03373685106635094,0.563813041323288,0.6671839401412454,2.2742366369760973,1.564474864967256,42.0
39.5,-75.5,12.550318717956543,0.26450055837631226,5.5,5.6000000000000005,5.6000000000000005,5.6000000000000005,5.583333333333334,5.5,5.4,5.5,5.4,5.466666666666667,4.800000000000001,4.6000000000000005,4.6000000000000005,4.5,4.633333333333333,8.9,2.59,1.8800000000000001,0.89,3.2866666666666666,25.6,11.700000000000001,9.200000000000001,9.3,12.766666666666666,2.9000000000000004,1.9000000000000001,1.2000000000000002,1.2000000000000002,1.7166666666666668,503.0877708500561,0.41200000047683716,51.459538039089,48.66685511225973,43.797447908253915,0.04026962071657181,0.5708130569392421,0.6671839401412454,0.0,0.0,41.0
39.5,-74.5,12.254673957824707,0.2213999629020691,5.300000000000001,5.5,5.5,5.5,5.466666666666667,4.3,4.3,4.4,4.7,4.35,3.9000000000000004,3.9000000000000004,4.0,4.1000000000000005,3.95,15.370000000000001,3.14,1.24,0.46,4.2283333333333335,33.300000000000004,13.3,9.8,9.1,14.883333333333335,3.8000000000000003,1.9000000000000001,1.2000000000000002,1.0,1.8666666666666667,403.57916083944247,0.41200000047683716,42.711934156378604,39.6652557319224,39.75496766607878,0.03784165531396866,0.3754171744632793,0.6671839401412454,0.0,0.0,13.0
40.5,-123.5,10.017121315002441,0.25469252467155457,5.7,5.800000000000001,5.800000000000001,5.800000000000001,5.783333333333333,5.7,5.7,5.7,5.7,5.699999999999999,4.9,4.6000000000000005,4.6000000000000005,4.6000000000000005,4.65,9.09,6.91,7.0,4.74,7.318333333333333,26.8,19.3,16.6,15.4,19.200000000000003,2.9000000000000004,2.5,2.3000000000000003,2.2,2.466666666666667,1068.9388479411361,0.44699999690055847,46.6475,43.36708333333333,43.229166666666664,0.13192738592624664,0.8220751021531042,0.9389996194580489,9.099999904632568,9.02999997138977,2.0
40.5,-122.5,15.961856842041016,0.2522696852684021,6.0,6.0,6.0,6.0,6.0,5.800000000000001,5.800000000000001,5.9,5.9,5.85,5.300000000000001,5.0,4.9,4.9,5.0,5.71,2.7800000000000002,1.21,0.68,2.4833333333333334,20.700000000000003,15.0,14.3,14.100000000000001,15.6,2.6,2.4000000000000004,2.1,2.0,2.283333333333333,693.2770294731537,0.44699999690055847,55.85147739409042,52.750587397650406,51.72830188679245,0.11473367363214493,0.4429089207006671,0.9389996194580489,13.067386379088077,12.524701180656143,3.0
40.5,-121.5,6.254018306732178,0.25241386890411377,5.800000000000001,5.800000000000001,5.800000000000001,5.7,5.800000000000001,6.0,6.0,6.1000000000000005,6.1000000000000005,6.050000000000001,4.9,4.800000000000001,4.7,4.800000000000001,4.7666666666666675,3.45,2.08,1.6300000000000001,0.77,2.0833333333333335,24.200000000000003,22.900000000000002,22.0,21.700000000000003,22.666666666666664,2.8000000000000003,3.2,2.4000000000000004,2.2,2.7333333333333334,562.0139999388713,0.44699999690055847,52.842171717171716,49.09680134680135,48.05892255892256,0.07367462664842606,0.3964365514047324,0.9389996194580489,9.923848153210553,9.923848153210553,1.0
40.5,-120.5,8.558329582214355,0.24910889565944672,6.2,6.300000000000001,6.300000000000001,6.4,6.283333333333333,6.5,6.6000000000000005,6.7,6.7,6.633333333333333,5.6000000000000005,5.4,5.4,5.300000000000001,5.433333333333334,7.74,2.84,1.68,0.9400000000000001,3.0766666666666667,17.6,19.200000000000003,18.1,17.8,18.383333333333333,2.7,3.0,3.0,3.0,2.95,287.267386481295,0.44699999690055847,73.29834176503654,71.43802698145025,70.11698988195616,0.03604235127568245,0.07697479473080601,0.9389996194580489,22.320501471223842,25.125538094408185,3.0
40.5,-119.5,10.443560600280762,0.2305971384048462,7.800000000000001,7.9,8.0,8.3,7.933333333333334,8.6,8.700000000000001,8.700000000000001,8.700000000000001,8.683333333333334,7.1000000000000005,7.1000000000000005,7.2,7.300000000000001,7.15,0.81,0.51,0.41000000000000003,0.33,0.51,26.200000000000003,27.3,30.6,31.400000000000002,28.766666666666666,1.5,1.8,1.8,1.9000000000000001,1.75,91.11172179535862,0.43700000643730164,96.84330031094078,99.25142815821823,98.94439221924941,0.0186263807117939,0.0305892784476792,1.7297361411069323,0.0,0.0,1.0
40.5,-118.5,10.025718688964844,0.21473009884357452,7.5,7.6000000000000005,7.7,8.1,7.633333333333333,7.9,7.9,8.0,8.1,7.95,6.1000000000000005,6.2,6.300000000000001,6.300000000000001,6.233333333333333,1.26,0.92,0.66,0.51,0.8466666666666667,19.8,20.8,21.8,24.0,21.133333333333333,2.2,2.5,2.5,2.7,2.45,95.98096288092192,0.43700000643730164,97.73279295646705,98.83760743484034,98.83760743484034,0.056260861456394196,0.02508925882248115,1.7297361411069323,7.448651737178681,6.948651737178681,2.0
40.5,-117.5,9.694499969482422,0.21016532182693481,8.5,8.6,8.700000000000001,8.700000000000001,8.633333333333333,7.6000000000000005,7.7,7.800000000000001,8.0,7.733333333333333,6.5,6.5,6.5,6.7,6.5,0.64,0.49,0.32,0.3,0.43000000000000005,19.700000000000003,20.400000000000002,22.0,21.900000000000002,21.083333333333332,1.8,2.1,2.1,2.1,2.05,116.74259892748064,0.43700000643730164,99.0,100.0,100.0,0.018755093216896057,0.03772111209802606,1.7297361411069323,17.16389059246354,21.09952202240147,5.0
40.5,-116.5,9.391897201538086,0.2082519829273224,7.300000000000001,7.4,7.4,7.7,7.383333333333334,7.5,7.5,7.7,7.9,7.6,6.4,6.300000000000001,6.4,6.5,6.366666666666667,2.48,1.83,1.03,0.8,1.5383333333333336,20.400000000000002,21.400000000000002,23.3,24.3,22.183333333333334,2.4000000000000004,2.8000000000000003,2.7,2.9000000000000004,2.6833333333333336,125.12200108043051,0.43700000643730164,98.35125,99.80451388888889,99.74222222222222,0.011838169768452644,0.038466778837393405,1.7297361411069323,13.707565689605113,12.337529724537433,8.0
40.5,-115.5,6.209039211273193,0.2125777304172516,7.0,7.1000000000000005,7.1000000000000005,7.2,7.083333333333334,7.7,7.800000000000001,7.800000000000001,7.9,7.783333333333333,6.5,6.5,6.5,6.6000000000000005,6.5,2.54,1.81,1.1300000000000001,0.8200000000000001,1.5916666666666668,20.6,21.200000000000003,21.8,23.200000000000003,21.4,1.8,2.1,2.2,2.2,2.1,138.4710834206771,0.43700000643730164,96.0,99.0,99.0,0.02389439009130001,0.07676901777551823,1.7297361411069323,16.354892495559284,20.69710853613822,11.0
40.5,-114.5,7.387847423553467,0.21222452819347382,7.9,7.9,7.9,8.200000000000001,7.9,7.300000000000001,7.4,7.4,7.5,7.383333333333334,6.4,6.4,6.5,6.7,6.45,1.53,1.08,0.79,0.53,1.01,20.5,20.0,20.900000000000002,18.3,20.533333333333335,2.4000000000000004,2.5,2.7,2.7,2.5833333333333335,103.49747406904065,0.43700000643730164,94.0143614054657,99.0,99.0,0.01866816356778145,0.03442437579655636,1.7297361411069323,0.0,0.0,1.0
40.5,-113.5,10.403512001037598,0.21172426640987396,8.200000000000001,8.4,8.4,8.3,8.366666666666667,8.5,8.5,8.5,8.5,8.5,7.2,7.2,7.300000000000001,7.300000000000001,7.25,1.1400000000000001,0.88,0.47000000000000003,0.39,0.7183333333333334,16.6,17.900000000000002,17.8,17.900000000000002,17.633333333333333,2.6,2.8000000000000003,3.3000000000000003,3.3000000000000003,3.0166666666666666,26.290306459798288,0.43700000643730164,92.70890658942795,99.30098962104755,99.30098962104755,0.020450390875339508,0.023548635337495034,1.7297361411069323,3.4086631597568173,3.0010240332826017,0.0
40.5,-112.5,9.175374031066895,0.22660593688488007,7.4,7.4,7.6000000000000005,7.7,7.5,7.5,7.5,7.6000000000000005,7.7,7.550000000000001,6.1000000000000005,6.1000000000000005,6.1000000000000005,6.1000000000000005,6.1,2.82,2.04,1.4000000000000001,0.99,1.85,19.8,19.8,19.200000000000003,16.0,19.5,2.1,2.4000000000000004,2.5,2.6,2.4,110.7625320946654,0.43700000643730164,95.97908299866131,99.42871485943775,99.61311914323963,0.034163929522037506,0.0756952291616256,1.7297361411069323,4.164999961853027,17.504778821985475,8.0
40.5,-111.5,5.538832187652588,0.24447238445281982,6.9,6.9,6.9,7.0,6.9,5.9,5.7,5.7,5.800000000000001,5.733333333333333,5.2,5.1000000000000005,5.2,5.300000000000001,5.166666666666666,11.15,4.22,2.24,1.1,4.385,28.900000000000002,24.8,22.700000000000003,19.700000000000003,24.433333333333334,3.4000000000000004,3.3000000000000003,2.5,2.3000000000000003,2.916666666666667,223.25505322350693,0.44699999690055847,92.82301656495206,94.01198779424585,94.36152281313572,0.02116141840815544,0.21722150116251573,1.7297361411069323,22.775298771904293,22.60477985192424,24.0
40.5,-110.5,3.9435184001922607,0.23594579100608826,6.300000000000001,6.5,6.5,6.7,6.466666666666667,5.7,5.7,5.800000000000001,6.0,5.75,5.2,5.1000000000000005,5.1000000000000005,5.4,5.116666666666667,14.27,3.61,1.57,1.19,4.366666666666667,31.900000000000002,23.5,18.2,17.1,22.25,4.1000000000000005,2.8000000000000003,2.1,2.1,2.666666666666667,227.31277084364513,0.43700000643730164,92.633125,94.20138888888889,94.09375,0.006127063184976578,0.20131984647442536,1.7297361411069323,10.853479329674865,10.571075969212377,9.0
40.5,-109.5,7.152528285980225,0.21979141235351562,5.9,5.9,5.9,6.1000000000000005,5.9,7.800000000000001,7.9,7.9,8.0,7.883333333333334,6.7,6.6000000000000005,6.7,6.800000000000001,6.666666666666667,10.040000000000001,3.33,1.62,1.02,3.5933333333333333,23.1,18.1,15.5,14.9,17.633333333333333,1.6,1.8,1.7000000000000002,1.7000000000000002,1.7166666666666668,185.78610722382132,0.43700000643730164,94.01409722222222,96.17875,95.38604166666667,0.023070139810442924,0.0643022558977755,1.7297361411069323,18.395100916058638,18.89037899718293,9.0
40.5,-108.5,6.574315547943115,0.2185419350862503,7.4,7.6000000000000005,7.7,7.800000000000001,7.616666666666667,7.0,7.1000000000000005,7.1000000000000005,7.4,7.083333333333334,5.7,5.800000000000001,5.800000000000001,5.9,5.783333333333333,3.2600000000000002,2.7800000000000002,1.22,0.8300000000000001,2.08,16.0,15.0,14.5,13.100000000000001,14.916666666666666,1.9000000000000001,2.2,2.1,2.0,2.0999999999999996,152.08339656372436,0.41200000047683716,92.36381944444445,98.53826388888889,98.56569444444445,0.03920264169573784,0.048981435423298796,1.7297361411069323,14.53085787120582,16.195289494600026,5.0
40.5,-107.5,5.625769138336182,0.2294153869152069,7.2,7.300000000000001,7.4,7.7,7.333333333333333,7.300000000000001,7.2,7.300000000000001,7.6000000000000005,7.266666666666667,6.7,6.6000000000000005,6.7,6.800000000000001,6.666666666666667,3.2800000000000002,2.0300000000000002,1.3,0.8200000000000001,1.8733333333333335,22.3,22.200000000000003,22.1,22.1,22.166666666666668,2.1,2.4000000000000004,2.2,2.3000000000000003,2.25,294.7617468970698,0.43700000643730164,82.72055555555555,85.84652777777778,89.02652777777777,0.011293117888271809,0.1718505425764194,1.7297361411069323,15.662657776462858,17.319908008672456,19.0
40.5,-106.5,2.1926095485687256,0.23231226205825806,6.5,6.5,6.5,6.6000000000000005,6.5,5.7,5.4,5.5,5.5,5.5,4.3,4.2,4.2,4.3,4.216666666666667,9.98,4.44,2.2,1.4000000000000001,4.243333333333334,30.6,24.400000000000002,20.3,18.3,23.383333333333333,3.7,3.3000000000000003,2.9000000000000004,2.2,3.166666666666667,375.57114054629034,0.43700000643730164,77.87576388888888,80.70319444444445,83.58777777777777,0.007209179922938347,0.2972807187099265,1.7297361411069323,11.373028735898437,12.41017473405719,14.0
40.5,-105.5,3.534467935562134,0.22724944353103638,6.1000000000000005,6.2,6.2,6.300000000000001,6.183333333333334,5.800000000000001,5.4,5.5,5.5,5.516666666666667,4.3,4.1000000000000005,4.2,4.3,4.183333333333334,6.28,3.97,3.06,1.6300000000000001,3.9000000000000004,28.700000000000003,23.700000000000003,22.1,22.6,23.733333333333334,3.0,2.5,2.1,1.9000000000000001,2.3833333333333337,392.7241338605764,0.43700000643730164,72.87590277777778,74.09625,78.07263888888889,0.009017817676067352,0.18863346883441318,1.7297361411069323,10.576322757421792,11.801740808945537,8.0
40.5,-104.5,9.660099983215332,0.21626447141170502,7.2,7.5,7.6000000000000005,8.0,7.5,7.5,7.6000000000000005,7.7,7.800000000000001,7.633333333333333,6.6000000000000005,6.6000000000000005,6.6000000000000005,6.800000000000001,6.6000000000000005,1.19,0.9500000000000001,0.72,0.45,0.875,16.8,16.2,16.8,16.5,16.6,2.4000000000000004,2.6,2.6,2.6,2.5666666666666664,283.5374137003406,0.43700000643730164,95.84,98.81909722222223,97.92277777777778,0.04504038393497467,0.03731200825859923,1.7297361411069323,14.926698021560732,13.461697868972841,25.0
40.5,-103.5,9.70205307006836,0.20278751850128174,7.1000000000000005,7.300000000000001,7.6000000000000005,8.0,7.416666666666666,7.300000000000001,7.2,7.5,7.7,7.366666666666666,6.7,6.7,6.7,7.0,6.7,1.68,1.12,0.87,0.51,1.0883333333333334,19.6,20.200000000000003,22.1,23.3,21.05,1.9000000000000001,2.0,2.1,2.1,2.033333333333333,272.1799297414429,0.43700000643730164,96.12076388888889,98.96020833333333,97.67888888888889,0.054272476583719254,0.03635093826664778,1.7297361411069323,13.291560025114052,15.104608736307355,15.0
40.5,-102.5,9.829434394836426,0.1990726888179779,7.300000000000001,7.5,7.6000000000000005,8.0,7.5166666666666675,7.0,7.0,7.2,7.4,7.1,6.1000000000000005,6.1000000000000005,6.2,6.4,6.15,3.73,1.3900000000000001,0.88,0.52,1.525,16.400000000000002,15.9,17.5,17.6,16.78333333333333,1.7000000000000002,1.9000000000000001,1.9000000000000001,2.1,1.8666666666666667,299.9060501699934,0.43700000643730164,96.12194444444444,99.11798611111111,98.00131944444445,0.04771218076348305,0.0946074401828689,1.7297361411069323,17.179037151259827,22.034574966657235,31.0
40.5,-101.5,9.939067840576172,0.2041226327419281,6.7,6.9,7.1000000000000005,7.6000000000000005,6.966666666666667,6.7,6.7,6.9,7.0,6.800000000000001,5.7,5.7,5.7,5.9,5.699999999999999,1.49,1.08,0.8200000000000001,0.58,1.0183333333333335,17.2,15.5,15.600000000000001,15.9,15.833333333333334,1.6,1.8,1.7000000000000002,1.6,1.7166666666666668,313.310755076692,0.43700000643730164,96.7923611111111,99.7923611111111,98.0,0.05594438686966896,0.12366748931570037,1.1613942661717973,12.6029024575728,12.575454300437205,37.0
40.5,-100.5,10.007689476013184,0.21742098033428192,6.5,6.6000000000000005,6.800000000000001,7.4,6.683333333333334,6.9,7.0,7.2,7.2,7.083333333333334,6.1000000000000005,6.1000000000000005,6.0,6.2,6.05,2.12,1.27,0.85,0.5,1.2016666666666667,16.5,14.5,15.600000000000001,15.100000000000001,15.383333333333333,1.6,1.6,1.6,1.7000000000000002,1.6,348.4088031658101,0.43700000643730164,91.89486111111111,95.49458333333334,96.80055555555556,0.03709831461310387,0.10608881944148812,1.1613942661717973,17.44994908440561,17.44994908440561,40.0
40.5,-99.5,9.979077339172363,0.23450398445129395,7.1000000000000005,7.2,7.4,7.6000000000000005,7.283333333333333,6.9,7.0,7.1000000000000005,7.300000000000001,7.033333333333333,6.300000000000001,6.2,6.300000000000001,6.300000000000001,6.266666666666667,3.06,1.77,0.96,0.73,1.58,19.3,18.6,19.1,18.8,18.96666666666667,2.2,2.1,2.1,2.2,2.1166666666666667,344.03361488092025,0.43700000643730164,89.0,93.0,96.0,0.029755735769867897,0.20315247703971814,1.1613942661717973,16.224735362668678,16.224735362668678,79.0
40.5,-98.5,10.26955509185791,0.24477946758270264,6.6000000000000005,6.7,6.9,7.4,6.783333333333333,6.0,5.9,6.2,6.5,6.066666666666666,5.300000000000001,5.300000000000001,5.2,5.4,5.25,2.4,1.37,0.87,0.53,1.2916666666666667,18.8,15.9,15.8,15.8,16.333333333333336,2.0,2.1,2.0,2.1,2.033333333333333,339.8748753404416,0.43700000643730164,89.0,93.0,96.0,0.030160050839185715,0.28299399952065823,1.1613942661717973,18.699453181376477,18.699453181376477,86.0
40.5,-97.5,10.630364418029785,0.25505363941192627,6.0,6.1000000000000005,6.2,6.9,6.133333333333333,6.5,6.4,6.5,6.6000000000000005,6.466666666666667,5.6000000000000005,5.6000000000000005,5.6000000000000005,5.7,5.6,2.93,2.06,1.35,0.76,1.85,23.6,23.0,23.3,26.200000000000003,23.25,2.5,2.5,2.4000000000000004,2.6,2.45,330.79231347739164,0.43700000643730164,89.0,92.97,95.955,0.056183889508247375,0.29157853772353337,1.1613942661717973,23.729999542236328,26.969999313354492,80.0
