lat,lon,temperature [oC],soil moisture [m3/m3],pH_H2O_0-30cm [-],SOC_0-30cm [wt%],NPP [gC/m/yr],porosity [-],BS_0-20cm [%],nitrification rate [kgN/ha/day],runoff [m/yr],erosion [mm/yr],CEC_0-30cm [cmol/kg],cropland [%],OC_input_gC_per_m2_per_yr,log_tau_OC_yr,log_KH_per_Na,log_Ca_M
37.5,-90.5,12.76553440093990,0.2814075350761410,6.033333333333330,1.5033333333333300,375.72869345877400,0.4469999969005580,60.547847222222200,0.2836602330207820,0.4134006028619560,1.0131311683626300,8.280859764086600,20.0,409.1806268,0.9716943667048760,5.163545257,-3.02101479746656
37.5,-89.5,13.523882865905800,0.2820668220520020,6.0,1.2283333333333300,559.3752224481320,0.4469999969005580,77.95951388888890,0.4915803074836730,0.4923148379808660,1.0131311683626300,13.525315332323700,62.0,682.5533901,0.6939104536352150,5.181590968,-2.7759998304318000
37.5,-88.5,13.52297592163090,0.2863895297050480,5.583333333333330,1.1716666666666700,591.7650174083060,0.4469999969005580,77.38428948465070,0.2168669700622560,0.506730513923444,1.0131311683626300,3.826236746648430,60.0,780.0332649,0.6604677593733550,4.88850476,-3.0533678222409600
37.5,-87.5,13.7129487991333,0.2892230451107030,5.833333333333330,1.4733333333333300,618.016382015346,0.4469999969005580,69.36125,0.4547421932220460,0.4906462259122840,0.7907365216488830,14.654999732971200,68.0,740.1728514,0.6948755628316000,5.436721279,-2.7951924150237700
37.5,-86.5,13.237549781799300,0.2935212850570680,5.800000000000000,1.7166666666666700,692.823461809677,0.4469999969005580,53.18861111111110,0.0653069987893104,0.5551981187526690,0.7907365216488830,0.0,52.0,661.4410241,0.8127374475919490,5.745435288,-3.322999444260470
37.5,-85.5,13.29576587677000,0.2979282140731810,5.45,1.7366666666666700,740.4186272143470,0.4469999969005580,53.861666666666700,0.0838517546653747,0.5313446233534460,0.7907365216488830,5.919413265101210,57.0,643.1953786,0.8602572680952370,6.000013245,-3.100175044600470
37.5,-84.5,12.783302307128900,0.2994610071182250,5.95,2.401666666666670,769.4169937328430,0.4469999969005580,59.84854166666670,0.0857123583555221,0.5415508031242530,0.7907365216488830,5.786870253486090,52.0,671.2839785,0.9216700481271740,5.799709697,-3.0822842477122000
37.5,-83.5,12.478160858154300,0.2967949211597440,5.300000000000000,2.2750000000000000,743.8441919790250,0.4370000064373020,46.98194444444450,0.0512112937867641,0.518325839273643,0.7907365216488830,0.0,9.0,,,,
37.5,-82.5,12.612334251403800,0.2947187125682830,5.800000000000000,2.893333333333330,733.8094607770720,0.4370000064373020,45.1125,0.0296146944165229,0.5166419153937320,0.7907365216488830,0.0,4.0,,,,
37.5,-81.5,11.358166694641100,0.2945193648338320,5.333333333333330,3.49,728.926158403835,0.4370000064373020,45.27513888888890,0.021358199417591,0.5292654153866710,0.7907365216488830,5.449999809265140,6.0,,,,
37.5,-80.5,10.495298385620100,0.2912349700927730,4.716666666666670,3.92,742.6488255277130,0.4370000064373020,51.19145833333330,0.0317543223500251,0.4159460749688320,0.7907365216488830,0.0,14.0,727.9319929,1.1423731791445900,5.393212634,-3.44613598434595
37.5,-79.5,12.514447212219200,0.2885507941246030,5.050000000000000,4.171666666666670,758.670219620807,0.4469999969005580,52.57993055555560,0.0371707752346992,0.4208547364253620,0.7907365216488830,0.899708988177781,20.0,915.5748793,0.8720367924538200,5.490983919,-3.324603717685340
37.5,-78.5,13.530684471130400,0.2852746248245240,6.25,1.8783333333333300,784.9520865678310,0.4469999969005580,54.92534722222220,0.0356866866350173,0.3754688182831490,0.7907365216488830,0.999676680013256,16.0,807.2056021,0.7586427309650460,5.247476999,-3.370246702118720
37.5,-77.5,14.474556922912600,0.2794798016548160,5.2,1.6216666666666700,734.6000565262150,0.4469999969005580,51.4467129727075,0.0483610928058624,0.4005158168381940,0.7907365216488830,2.0,20.0,1202.565131,0.5701839435888640,5.374360268,-3.3394266049080300
37.5,-76.5,14.454838752746600,0.2708207964897160,4.833333333333330,2.2766666666666700,476.20987189846100,0.4469999969005580,47.58281641810740,0.0557892955839633,0.5389733959356230,0.7907365216488830,0.0,12.0,3109.210484,0.3205042990868040,5.450936456,-3.3880916547530500
38.5,-122.5,14.392123222351100,0.2227655947208400,5.95,3.346666666666670,866.5145064337750,0.4469999969005580,78.71608598962190,0.357380747795105,0.2411097561985570,0.9389996194580490,13.8502637906608,10.0,3048.360128,0.24213488552418800,5.705424493,-2.4269178536428800
38.5,-121.5,16.17272186279300,0.2347907423973080,6.783333333333330,1.8066666666666700,455.9086225913100,0.4370000064373020,77.15094075680210,0.1032769158482550,0.254523325992428,0.9389996194580490,38.25,42.0,2181.80433,0.41344571867195900,6.304320799,-2.422716513275750
38.5,-120.5,11.822464942932100,0.2357914447784420,5.800000000000000,3.8733333333333300,526.0165755034980,0.4469999969005580,58.33412820872490,0.0612500570714473,0.3645863543146120,0.9389996194580490,11.351927827861600,3.0,,,,
38.5,-119.5,5.510197162628170,0.2314907014369960,5.5,2.62,211.9748991001250,0.4370000064373020,73.34454959691550,0.043793711811304,0.3204914801193550,0.9389996194580490,7.772437769976950,6.0,,,,
38.5,-118.5,10.604268074035600,0.2144605219364170,8.016666666666670,0.4316666666666670,74.43478963416590,0.4370000064373020,95.07038626609440,0.0040038679726421,0.0154826196645604,1.7297361411069300,6.497857863043880,0.0,,,,
38.5,-117.5,10.02042293548580,0.199357733130455,7.633333333333330,1.6466666666666700,84.38670360039830,0.4370000064373020,95.88833333333330,0.0006671425653621,0.0234171408275459,1.7297361411069300,4.001318238126840,0.0,,,,
38.5,-116.5,7.622346878051760,0.1941883265972140,8.383333333333330,0.415,119.76121930772600,0.4370000064373020,97.50833333333330,0.0122605795040726,0.0309751941145017,1.7297361411069300,0.0,1.0,,,,
38.5,-115.5,8.750893592834470,0.1975693851709370,7.883333333333330,1.41,112.7676708731970,0.4370000064373020,96.0,0.036124087870121,0.025757017430191,1.7297361411069300,2.6041415164870900,1.0,,,,
38.5,-114.5,8.789095878601070,0.2014175355434420,7.9,1.08,161.52505313074000,0.4370000064373020,95.34083333333330,0.0543083660304546,0.0405172440439108,1.7297361411069300,5.2919916734895400,2.0,,,,
38.5,-113.5,9.631918907165530,0.2042534351348880,8.016666666666670,0.905,124.5842355931650,0.4370000064373020,92.54520833333330,0.0743263512849807,0.0363451594752455,1.7297361411069300,5.625617924121960,1.0,,,,
38.5,-112.5,5.887239456176760,0.209550142288208,8.383333333333330,0.4783333333333330,198.35393258923300,0.4370000064373020,97.25055555555560,0.0424597151577472,0.0874081066050544,1.7297361411069300,6.566042874628600,10.0,,,,
38.5,-111.5,5.67820405960083,0.2151927947998050,8.233333333333330,1.1050000000000000,164.24350008912500,0.4469999969005580,94.52319444444440,0.0243456978350877,0.0846294157481725,1.7297361411069300,9.19116645945299,8.0,,,,
38.5,-110.5,11.222881317138700,0.2102163136005400,7.983333333333330,0.8,91.70697177072420,0.4370000064373020,92.14930555555560,0.0095782466232776,0.0197421357148906,1.7297361411069300,4.974528753728800,1.0,,,,
38.5,-109.5,11.43707275390630,0.2117260992527010,8.266666666666670,0.7916666666666670,137.0989576648650,0.4370000064373020,93.34215277777780,0.0248962007462978,0.0384292252734669,1.7297361411069300,7.397492623044940,6.0,,,,
38.5,-108.5,6.606238842010500,0.2199891060590740,6.75,2.92,233.06023110366500,0.4469999969005580,88.11902777777780,0.0315207913517952,0.0600194382001906,1.7297361411069300,17.30271858111370,14.0,,,,
38.5,-107.5,3.74786114692688,0.2306602001190190,6.0,2.865,310.71630638097300,0.4370000064373020,79.88027777777780,0.0291130729019641,0.1501218905845220,1.7297361411069300,28.485255542182900,15.0,,,,
38.5,-106.5,1.0008450746536300,0.2302846610546110,5.45,4.726666666666670,327.5858300699420,0.4370000064373020,72.34576388888890,0.0019329863134771,0.1680319805570130,1.7297361411069300,15.289052716696500,5.0,,,,
38.5,-105.5,6.140237331390380,0.2195020020008090,7.033333333333330,2.66,339.52738823670500,0.4370000064373020,86.428125,0.0069583104923367,0.0640632040172708,1.7297361411069300,14.35031298628200,5.0,,,,
38.5,-104.5,10.771992683410600,0.2098520249128340,5.916666666666670,2.798333333333330,223.87468949643800,0.4120000004768370,93.64381944444450,0.0533087402582168,0.0292747520943202,1.7297361411069300,14.015829880741400,4.0,,,,
38.5,-103.5,10.998000144958500,0.2035286724567410,7.566666666666670,1.1283333333333300,208.5150863995190,0.4120000004768370,96.03479166666670,0.0612687654793262,0.0216909794088854,1.7297361411069300,17.537356199174600,4.0,1345.032229,0.26361626454487600,6.063506336,-1.810878252946090
38.5,-102.5,10.90155792236330,0.2010500133037570,7.616666666666670,1.05,234.98389474088500,0.4120000004768370,95.77097222222220,0.0347861796617507,0.0347791941553091,1.7297361411069300,14.124019798764600,19.0,1521.237578,0.2156873786222140,6.102035415,-1.8465840560057800
38.5,-101.5,11.40847396850590,0.2062182873487470,7.400000000000000,1.025,250.78627866365500,0.4370000064373020,97.02576388888890,0.0487878695130348,0.0802537966087057,1.1613942661718000,18.950000762939500,41.0,1221.645377,0.3058977322910130,5.432777936,-2.2687891532901400
38.5,-100.5,11.911537170410200,0.2120050936937330,7.383333333333330,1.22,264.4055537734980,0.4370000064373020,97.25416666666670,0.0450729355216026,0.0816451697423931,1.1613942661718000,24.100000381469700,41.0,1022.460936,0.4017364195083550,5.139014395,-2.4595690219255700
38.5,-99.5,12.348403930664100,0.2230037450790410,7.1,1.0750000000000000,292.8756973251450,0.4370000064373020,91.70041666666670,0.1750645041465760,0.0748407939100448,1.1613942661718000,24.100000381469700,44.0,919.9972839,0.48748264837314500,5.583141673,-2.339869109018060
38.5,-98.5,12.591564178466800,0.2390636205673220,7.283333333333330,1.7266666666666700,327.84799095442400,0.4370000064373020,89.83083333333330,0.1958952099084850,0.1200911497378020,1.1613942661718000,24.100000381469700,51.0,732.0858665,0.6425068307306620,5.471835239,-2.4802048720139100
38.5,-97.5,12.918296813964800,0.2541739344596860,6.416666666666670,1.751666666666670,344.23345698926800,0.4370000064373020,89.54388888888890,0.1454989463090900,0.1776421153638220,1.1613942661718000,24.366676753427000,37.0,587.7913701,0.8051329060816280,5.202277714,-2.713131050102780
38.5,-96.5,12.690948486328100,0.2681908905506130,6.533333333333330,2.01,318.72676238532000,0.4370000064373020,89.7863888888889,0.1296860128641130,0.2339480723478140,1.1613942661718000,28.875700314004900,27.0,369.2580318,1.1792363940971500,5.435121659,-2.6988825607800300
38.5,-95.5,12.78056812286380,0.2753951549530030,6.200000000000000,1.885,371.3717324969610,0.4469999969005580,87.88263888888890,0.1264810711145400,0.2729549003920220,1.1613942661718000,15.554540092798200,46.0,480.0240381,1.031918442948670,5.076515448,-2.8701036933292600
38.5,-94.5,12.673423767089800,0.273838996887207,6.383333333333330,2.165,456.9623453357720,0.4469999969005580,81.70416666666670,0.1912048310041430,0.3403718066684040,1.0131311683626300,19.66475114436890,72.0,704.5701927,0.8446084503946050,5.184499282,-2.8028488450601500
38.5,-93.5,12.432866096496600,0.2714298069477080,6.433333333333330,2.005,428.39204215038700,0.4469999969005580,68.00715940197940,0.1126909479498860,0.363516809654324,1.0131311683626300,19.10750631931840,62.0,571.9660888,0.8655434436190580,5.385164304,-3.0515069429345600
38.5,-92.5,12.668309211731000,0.2740517854690550,6.216666666666670,1.7,440.62686311415500,0.4469999969005580,67.24545130217620,0.0592915341258049,0.4175159539137270,1.0131311683626300,16.57681191093170,52.0,583.0841802,0.8188783410062190,6.021705068,-2.864626101900500
38.5,-91.5,12.562808990478500,0.2786614000797270,5.7,1.725,449.9039090603310,0.4469999969005580,72.35701388888890,0.0997860357165336,0.3761626746124600,1.0131311683626300,14.084642466042500,44.0,490.4091158,0.8714063286598160,5.258379047,-3.1716477561777500
38.5,-90.5,12.892440795898400,0.277234137058258,6.683333333333330,1.5200000000000000,401.7248711472540,0.4469999969005580,82.23868055555560,0.1016082242131230,0.3880203705985020,1.0131311683626300,17.44216196772960,44.0,1523.857161,0.36655348652966100,5.188291643,-2.7840725567810900
38.5,-89.5,12.69253635406490,0.2779507339000700,6.550000000000000,1.25,564.2093151259930,0.4469999969005580,71.75298611111110,0.1658744215965270,0.4034740725329540,1.0131311683626300,19.54981893292960,77.0,844.0297412,0.5367517613295430,5.304434266,-2.9681010003266900
38.5,-88.5,12.663010597229000,0.2837200164794920,6.016666666666670,1.7466666666666700,584.8971493966900,0.4469999969005580,72.68666666666670,0.0971970483660698,0.419369048357472,1.0131311683626300,18.450642450289100,81.0,768.6671038,0.5860320453919910,5.266411735,-3.0690871414177600
38.5,-87.5,12.769925117492700,0.2880505323410030,6.15,1.775,590.1085402845300,0.4469999969005580,77.58173611111110,0.206577181816101,0.4927422839298670,1.0131311683626300,14.426079259735500,83.0,674.0377167,0.7240029291657110,5.224399575,-2.960922071950780
38.5,-86.5,12.223690032959000,0.2909562587738040,5.300000000000000,2.056666666666670,646.9095035634850,0.4469999969005580,58.759791666666700,0.1191704273223880,0.5494156588202290,1.0131311683626300,8.250939244633950,44.0,719.6514805,0.7724818303334600,5.963645057,-3.0807877092317
38.5,-85.5,12.438496589660600,0.29697385430336,6.1,1.721666666666670,649.9843453011940,0.4469999969005580,72.2286111111111,0.073800578713417,0.5648037862751950,1.0131311683626300,15.815620800176000,57.0,1020.583093,0.59878848504649,5.678454455,-2.848364860316430
38.5,-84.5,12.053868293762200,0.3004108965396880,5.55,1.64,735.3551084721070,0.4469999969005580,74.52652777777780,0.0849403887987136,0.5182118088909490,0.7907365216488830,23.299999237060500,54.0,762.1323664,0.7877827003592490,6.188253923,-2.585150820873400
38.5,-83.5,11.828154563903800,0.2984420955181120,5.8,2.3550000000000000,718.2178127939130,0.4370000064373020,62.383541666666700,0.0704999342560768,0.5056991609435360,0.7907365216488830,14.574035609232000,33.0,610.8413392,1.0186513727724700,5.406824057,-3.2382176929453800
38.5,-82.5,12.181607246398900,0.2971357703208920,5.333333333333330,3.4416666666666700,698.6643431619200,0.4120000004768370,47.50826388888890,0.0345414765179157,0.4541564258685670,1.0131311683626300,10.799406983514900,12.0,507.1015719,1.1861976703498000,5.629595295,-3.3497190669973600
38.5,-81.5,12.108002662658700,0.2981777191162110,5.583333333333330,3.8933333333333300,683.1886411449660,0.4120000004768370,46.855555555555600,0.0129800988361239,0.4925214401778300,0.7907365216488830,11.426968832068200,6.0,,,,
38.5,-80.5,10.255684852600100,0.2973452806472780,5.433333333333330,4.328333333333330,670.9584537793750,0.4370000064373020,45.91673611111110,0.0239881686866283,0.7129678516394470,0.7907365216488830,0.0,2.0,,,,
38.5,-79.5,9.097705841064450,0.2920436263084410,4.566666666666670,4.98,693.1382835591940,0.4370000064373020,48.7725,0.0330088026821613,0.4828415189265100,0.7907365216488830,0.0,11.0,608.0681275,1.4249731948686100,5.320005514,-3.5682239232841000
38.5,-78.5,11.26667022705080,0.2857384085655210,5.050000000000000,3.975000000000000,733.4346176417620,0.4469999969005580,54.444652777777800,0.0279365163296461,0.3789058396595530,0.7907365216488830,3.020995250705990,27.0,833.1900707,0.9570130625017750,5.411661523,-3.4389238299058100
38.5,-77.5,13.183731079101600,0.282302975654602,5.800000000000000,3.045,628.9791277976890,0.4469999969005580,51.50273547242350,0.0488840416073799,0.42033270285484,0.7907365216488830,1.699439796464090,23.0,1629.811701,0.5267695404944500,5.45271362,-3.3491908216826900
38.5,-76.5,13.661014556884800,0.2742954194545750,5.183333333333330,2.72,424.3674033648310,0.4469999969005580,50.90640819854300,0.0873220711946487,0.5101389761819940,0.6671839401412450,0.0,20.0,3711.185254,0.2893860135880190,5.411141031,-3.2805892378508700
38.5,-75.5,13.354717254638700,0.2443895936012270,4.9,2.923333333333330,593.4868642558520,0.4469999969005580,57.33537795417640,0.1060739383101460,0.4548905040418700,0.6671839401412450,0.0,41.0,2674.961218,0.475454609045431,3.978487337,-3.5027295668494900
39.5,-123.5,11.96865463256840,0.2370065748691560,5.783333333333330,5.081666666666670,1076.675831517710,0.4469999969005580,58.14882282179070,0.2063244879245760,0.5101963154447730,0.9389996194580490,16.724806465856500,1.0,,,,
39.5,-122.5,15.297646522522000,0.2418481409549710,6.0,2.836666666666670,763.0494784748420,0.4469999969005580,69.56999155880700,0.2495300769805910,0.2961503186204610,0.9389996194580490,15.848607222318700,19.0,1620.165023,0.5181221871496810,6.175580422,-2.631511697716500
39.5,-121.5,16.129764556884800,0.2449390888214110,6.433333333333330,3.0700000000000000,570.3390006674970,0.4370000064373020,67.76652777777780,0.0789556726813316,0.483729499171316,0.9389996194580490,13.884597287136800,20.0,1072.127548,0.8035773086546470,6.556314247,-2.7442407824672100
39.5,-120.5,6.2089056968689000,0.2459312081336980,5.800000000000000,5.54,448.9031451735190,0.4469999969005580,47.269116903747600,0.0109655456617474,0.5612894442861300,0.9389996194580490,8.275763553758770,2.0,,,,
39.5,-119.5,10.152665138244600,0.2298238277435300,6.1,2.423333333333330,130.01270803308200,0.4370000064373020,92.00338519158740,0.0011226567439734,0.0496670685251198,1.7297361411069300,9.42613279379541,4.0,,,,
39.5,-118.5,10.807926177978500,0.2109066247940060,7.783333333333330,1.0066666666666700,63.28521877526270,0.4370000064373020,98.58368055555560,2.23497140933171E-11,0.0117281528063165,1.7297361411069300,0.0,2.0,,,,
